Tratamiento ID;Grupo Medico ID;Tratamiento Descripcion
1299;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (DOS ARCADAS, SECTOR ANTERIOR) (CF-A): IMPRESIONES Y REGISTRO DE MORDIDA PARA ESTUDIO ESPECÍFICO DE INCÓGNITO"
1300;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (DOS ARCADAS, SECTOR ANTERIOR) (CF-B): ACEPTACIÓN DE SIMULACIÓN DE TRATAMIENTO"
1301;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (DOS ARCADAS, SECTOR ANTERIOR) (CF-B): CEMENTADO"
1302;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (DOS ARCADAS, SECTOR ANTERIOR) (CF-B): ESCÁNER 3D INTRAORAL PARA ESTUDIO ESPECÍFICO DE INCÓGNITO"
1303;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (DOS ARCADAS, SECTOR ANTERIOR) (CF-B): FINANCIACIÓN"
1304;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (DOS ARCADAS, SECTOR ANTERIOR) (CF-B): IMPRESIONES Y REGISTRO DE MORDIDA PARA ESTUDIO ESPECÍFICO DE INCÓGNITO"
1305;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (DOS ARCADAS, SECTOR ANTERIOR) (SF): ACEPTACIÓN DE LA SIMULACIÓN DE TRATAMIENTO"
1306;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (DOS ARCADAS, SECTOR ANTERIOR) (SF): CEMENTADO"
1307;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (DOS ARCADAS, SECTOR ANTERIOR) (SF): ESCÁNER 3D INTRAORAL PARA ESTUDIO ESPECÍFICO"
1308;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (DOS ARCADAS, SECTOR ANTERIOR) (SF): IMPRESIONES Y REGISTRO DE MORDIDA PARA ESTUDIO ESPECÍFICO"
1309;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (DOS ARCADAS, SECTOR ANTERIOR): CANCELACIÓN DE TRATAMIENTO ANTES DE LA ACEPTACIÓN DE LA SIMULACIÓN DE TRATAMIENTO"
1310;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (DOS ARCADAS, SECTOR ANTERIOR): CANCELACIÓN DE TRATAMIENTO DESPUÉS DE LA ACEPTACIÓN DE LA SIMULACIÓN DE TRATAMIENTO"
1311;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (UNA ARCADA, ARCADA COMPLETA) (CF-A): ACEPTACIÓN DE SIMULACIÓN DE TRATAMIENTO"
1312;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (UNA ARCADA, ARCADA COMPLETA) (CF-A): CEMENTADO"
1313;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (UNA ARCADA, ARCADA COMPLETA) (CF-A): ESCÁNER 3D INTRAORAL PARA ESTUDIO ESPECÍFICO DE INCÓGNITO"
1314;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (UNA ARCADA, ARCADA COMPLETA) (CF-A): IMPRESIONES Y REGISTRO DE MORDIDA PARA ESTUDIO ESPECÍFICO DE INCÓGNITO"
1315;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (UNA ARCADA, ARCADA COMPLETA) (CF-B): ACEPTACIÓN DE SIMULACIÓN DE TRATAMIENTO"
1316;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (UNA ARCADA, ARCADA COMPLETA) (CF-B): CEMENTADO"
1317;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (UNA ARCADA, ARCADA COMPLETA) (CF-B): ESCÁNER 3D INTRAORAL PARA ESTUDIO ESPECÍFICO DE INCÓGNITO"
1318;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (UNA ARCADA, ARCADA COMPLETA) (CF-B): FINANCIACIÓN"
1319;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (UNA ARCADA, ARCADA COMPLETA) (CF-B): IMPRESIONES Y REGISTRO DE MORDIDA PARA ESTUDIO ESPECÍFICO DE INCÓGNITO"
1320;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (UNA ARCADA, ARCADA COMPLETA) (SF): ACEPTACIÓN DE LA SIMULACIÓN DE TRATAMIENTO"
1321;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (UNA ARCADA, ARCADA COMPLETA) (SF): CEMENTADO"
1322;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (UNA ARCADA, ARCADA COMPLETA) (SF): ESCÁNER 3D INTRAORAL PARA ESTUDIO ESPECÍFICO"
1323;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (UNA ARCADA, ARCADA COMPLETA) (SF): IMPRESIONES Y REGISTRO DE MORDIDA PARA ESTUDIO ESPECÍFICO"
1324;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (UNA ARCADA, ARCADA COMPLETA): CANCELACIÓN DE TRATAMIENTO ANTES DE LA ACEPTACIÓN DE LA SIMULACIÓN DE TRATAMIENTO"
1325;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (UNA ARCADA, ARCADA COMPLETA): CANCELACIÓN DE TRATAMIENTO DESPUÉS DE LA ACEPTACIÓN DE LA SIMULACIÓN DE TRATAMIENTO"
1326;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (UNA ARCADA, SECTOR ANTERIOR) (CF-A): ACEPTACIÓN DE SIMULACIÓN DE TRATAMIENTO"
1327;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (UNA ARCADA, SECTOR ANTERIOR) (CF-A): CEMENTADO"
1328;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (UNA ARCADA, SECTOR ANTERIOR) (CF-A): ESCÁNER 3D INTRAORAL PARA ESTUDIO ESPECÍFICO DE INCÓGNITO"
1329;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (UNA ARCADA, SECTOR ANTERIOR) (CF-A): IMPRESIONES Y REGISTRO DE MORDIDA PARA ESTUDIO ESPECÍFICO DE INCÓGNITO"
1330;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (UNA ARCADA, SECTOR ANTERIOR) (CF-B): ACEPTACIÓN DE SIMULACIÓN DE TRATAMIENTO"
1331;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (UNA ARCADA, SECTOR ANTERIOR) (CF-B): CEMENTADO"
1332;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (UNA ARCADA, SECTOR ANTERIOR) (CF-B): ESCÁNER 3D INTRAORAL PARA ESTUDIO ESPECÍFICO DE INCÓGNITO"
1333;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (UNA ARCADA, SECTOR ANTERIOR) (CF-B): FINANCIACIÓN"
1334;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (UNA ARCADA, SECTOR ANTERIOR) (CF-B): IMPRESIONES Y REGISTRO DE MORDIDA PARA ESTUDIO ESPECÍFICO DE INCÓGNITO"
1335;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (UNA ARCADA, SECTOR ANTERIOR) (SF): ACEPTACIÓN DE LA SIMULACIÓN DE TRATAMIENTO"
1336;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (UNA ARCADA, SECTOR ANTERIOR) (SF): CEMENTADO"
1337;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (UNA ARCADA, SECTOR ANTERIOR) (SF): ESCÁNER 3D INTRAORAL PARA ESTUDIO ESPECÍFICO"
1338;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (UNA ARCADA, SECTOR ANTERIOR) (SF): IMPRESIONES Y REGISTRO DE MORDIDA PARA ESTUDIO ESPECÍFICO"
1339;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (UNA ARCADA, SECTOR ANTERIOR): CANCELACIÓN DE TRATAMIENTO ANTES DE LA ACEPTACIÓN DE LA SIMULACIÓN DE TRATAMIENTO"
1340;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO (UNA ARCADA, SECTOR ANTERIOR): CANCELACIÓN DE TRATAMIENTO DESPUÉS DE LA ACEPTACIÓN DE LA SIMULACIÓN DE TRATAMIENTO"
1341;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO: CONTROL"
1342;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO: ENVÍO DE PRESCRIPCIÓN"
1343;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO: ENVÍO DE REGISTROS"
1344;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO: EXPLICACIÓN DE SIMULACIÓN DE TRATAMIENTO"
1345;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO: MODIFICACIÓN DE SIMULACIÓN DE TRATAMIENTO"
1346;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO: RECEMENTADO DE BANDA"
1347;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO: RECEMENTADO DE BRACKET"
1348;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO: RECEMENTADO DE TUBO"
1349;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO: REPOSICIÓN DE ARCO DE ACERO INOXIDABLE"
1350;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO: REPOSICIÓN DE ARCO DE NIQUEL-TITANIO SUPERELÁSTICO"
1351;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO: REPOSICIÓN DE ARCO DE NIQUEL-TITANIO TERMOELÁSTICO"
1352;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO: REPOSICIÓN DE ARCO DE TITANIO-MOLIBDENO"
1353;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO: REPOSICIÓN DE BANDA"
1354;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO: REPOSICIÓN DE BRACKET"
1355;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO: REPOSICIÓN DE TUBO"
1356;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO: RETIRADA (AMBAS ARCADAS, PARA TRATAMIENTOS REALIZADOS EN OTRA CLÍNICA)"
1357;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO: RETIRADA (AMBAS ARCADAS)"
1358;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO: RETIRADA (UNA ARCADA, PARA TRATAMIENTOS REALIZADOS EN OTRA CLÍNICA)"
1359;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO: RETIRADA (UNA ARCADA)"
1360;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO: URGENCIA"
1361;39;"BRACKETS LINGUALES METALICOS NORMALES: CEMENTADO (AMBAS ARCADAS)"
1362;39;"BRACKETS LINGUALES METALICOS NORMALES: CEMENTADO (UNA ARCADA)"
1363;39;"BRACKETS LINGUALES METÁLICOS NORMALES: CONTROL"
1364;39;"BRACKETS LINGUALES METALICOS NORMALES: IMPRESIONES PARA CEMENTADO INDIRECTO"
1365;39;"BRACKETS LINGUALES METÁLICOS NORMALES: RECEMENTADO DE BANDA"
1366;39;"BRACKETS LINGUALES METÁLICOS NORMALES: RECEMENTADO DE BRACKET"
1367;39;"BRACKETS LINGUALES METÁLICOS NORMALES: RECEMENTADO DE TUBO"
1368;39;"BRACKETS LINGUALES METÁLICOS NORMALES: REPOSICIÓN DE ARCO DE ACERO INOXIDABLE"
1369;39;"BRACKETS LINGUALES METÁLICOS NORMALES: REPOSICIÓN DE ARCO DE NIQUEL-TITANIO SUPERELÁSTICO"
1370;39;"BRACKETS LINGUALES METÁLICOS NORMALES: REPOSICIÓN DE ARCO DE NIQUEL-TITANIO TERMOELÁSTICO"
1371;39;"BRACKETS LINGUALES METÁLICOS NORMALES: REPOSICIÓN DE ARCO DE TITANIO-MOLIBDENO"
1372;39;"BRACKETS LINGUALES METÁLICOS NORMALES: REPOSICIÓN DE BANDA"
1373;39;"BRACKETS LINGUALES METÁLICOS NORMALES: REPOSICIÓN DE BRACKET"
1374;39;"BRACKETS LINGUALES METÁLICOS NORMALES: REPOSICIÓN DE TUBO"
1375;39;"BRACKETS LINGUALES METÁLICOS NORMALES: RETIRADA (AMBAS ARCADAS, PARA TRATAMIENTOS REALIZADOS EN OTRA CLÍNICA)"
1376;39;"BRACKETS LINGUALES METÁLICOS NORMALES: RETIRADA (AMBAS ARCADAS)"
1377;39;"BRACKETS LINGUALES METÁLICOS NORMALES: RETIRADA (UNA ARCADA, PARA TRATAMIENTOS REALIZADOS EN OTRA CLÍNICA)"
1378;39;"BRACKETS LINGUALES METÁLICOS NORMALES: RETIRADA (UNA ARCADA)"
1379;39;"BRACKETS LINGUALES METÁLICOS NORMALES: URGENCIA"
1979;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO: CEMENTADO DE BRACKET"
1980;39;"BRACKETS LINGUALES METÁLICOS INCÓGNITO: CEMENTADO DE TUBO"
1981;39;"BRACKETS LINGUALES METÁLICOS NORMALES: CEMENTADO DE BRACKET"
1982;39;"BRACKETS LINGUALES METÁLICOS NORMALES: CEMENTADO DE TUBO"
669;46;"MENSUALIDAD (PRETRATAMIENTO)"
670;46;"MENSUALIDAD (PRETRATAMIENTO): ABRIL"
671;46;"MENSUALIDAD (PRETRATAMIENTO): AGOSTO"
672;46;"MENSUALIDAD (PRETRATAMIENTO): CIERRE DE PRESUPUESTO"
673;46;"MENSUALIDAD (PRETRATAMIENTO): DICIEMBRE"
674;46;"MENSUALIDAD (PRETRATAMIENTO): ENERO"
675;46;"MENSUALIDAD (PRETRATAMIENTO): FEBRERO"
676;46;"MENSUALIDAD (PRETRATAMIENTO): JULIO"
677;46;"MENSUALIDAD (PRETRATAMIENTO): JUNIO"
678;46;"MENSUALIDAD (PRETRATAMIENTO): MARZO"
679;46;"MENSUALIDAD (PRETRATAMIENTO): MAYO"
680;46;"MENSUALIDAD (PRETRATAMIENTO): NOVIEMBRE"
681;46;"MENSUALIDAD (PRETRATAMIENTO): OCTUBRE"
682;46;"MENSUALIDAD (PRETRATAMIENTO): SEPTIEMBRE"
683;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES CONVENCIONALES)"
684;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES CONVENCIONALES): ABRIL"
685;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES CONVENCIONALES): AGOSTO"
686;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES CONVENCIONALES): CIERRE DE PRESUPUESTO"
687;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES CONVENCIONALES): DICIEMBRE"
688;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES CONVENCIONALES): ENERO"
689;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES CONVENCIONALES): FEBRERO"
690;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES CONVENCIONALES): JULIO"
691;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES CONVENCIONALES): JUNIO"
692;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES CONVENCIONALES): MARZO"
693;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES CONVENCIONALES): MAYO"
694;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES CONVENCIONALES): NOVIEMBRE"
695;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES CONVENCIONALES): OCTUBRE"
696;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES CONVENCIONALES): SEPTIEMBRE"
697;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES INCÓGNITO)"
698;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES INCÓGNITO): ABRIL"
699;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES INCÓGNITO): AGOSTO"
700;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES INCÓGNITO): CIERRE DE PRESUPUESTO"
701;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES INCÓGNITO): DICIEMBRE"
702;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES INCÓGNITO): ENERO"
703;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES INCÓGNITO): FEBRERO"
704;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES INCÓGNITO): JULIO"
705;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES INCÓGNITO): JUNIO"
706;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES INCÓGNITO): MARZO"
707;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES INCÓGNITO): MAYO"
708;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES INCÓGNITO): NOVIEMBRE"
709;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES INCÓGNITO): OCTUBRE"
710;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES INCÓGNITO): SEPTIEMBRE"
711;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS VESTIBULARES)"
712;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS VESTIBULARES): ABRIL"
713;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS VESTIBULARES): AGOSTO"
714;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS VESTIBULARES): CIERRE DE PRESUPUESTO"
715;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS VESTIBULARES): DICIEMBRE"
716;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS VESTIBULARES): ENERO"
717;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS VESTIBULARES): FEBRERO"
718;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS VESTIBULARES): JULIO"
719;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS VESTIBULARES): JUNIO"
720;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS VESTIBULARES): MARZO"
721;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS VESTIBULARES): MAYO"
722;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS VESTIBULARES): NOVIEMBRE"
723;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS VESTIBULARES): OCTUBRE"
724;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS VESTIBULARES): SEPTIEMBRE"
725;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON INVISALIGN)"
726;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON INVISALIGN): ABRIL"
727;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON INVISALIGN): AGOSTO"
728;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON INVISALIGN): CIERRE DE PRESUPUESTO"
729;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON INVISALIGN): DICIEMBRE"
730;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON INVISALIGN): ENERO"
731;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON INVISALIGN): FEBRERO"
732;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON INVISALIGN): JULIO"
733;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON INVISALIGN): JUNIO"
734;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON INVISALIGN): MARZO"
735;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON INVISALIGN): MAYO"
736;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON INVISALIGN): NOVIEMBRE"
737;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON INVISALIGN): OCTUBRE"
738;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON INVISALIGN): SEPTIEMBRE"
1840;46;"MENSUALIDAD (PRETRATAMIENTO)"
1841;46;"MENSUALIDAD (PRETRATAMIENTO): 01 ENERO"
1842;46;"MENSUALIDAD (PRETRATAMIENTO): 02 FEBRERO"
1843;46;"MENSUALIDAD (PRETRATAMIENTO): 03 MARZO"
1844;46;"MENSUALIDAD (PRETRATAMIENTO): 04 ABRIL"
1845;46;"MENSUALIDAD (PRETRATAMIENTO): 05 MAYO"
1846;46;"MENSUALIDAD (PRETRATAMIENTO): 06 JUNIO"
1847;46;"MENSUALIDAD (PRETRATAMIENTO): 07 JULIO"
1848;46;"MENSUALIDAD (PRETRATAMIENTO): 08 AGOSTO"
1849;46;"MENSUALIDAD (PRETRATAMIENTO): 09 SEPTIEMBRE"
1850;46;"MENSUALIDAD (PRETRATAMIENTO): 10 OCTUBRE"
1851;46;"MENSUALIDAD (PRETRATAMIENTO): 11 NOVIEMBRE"
1852;46;"MENSUALIDAD (PRETRATAMIENTO): 12 DICIEMBRE"
1853;46;"MENSUALIDAD (PRETRATAMIENTO): CIERRE DE PRESUPUESTO"
1854;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES INCÓGNITO)"
1855;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES INCÓGNITO): 01 ENERO"
1856;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES INCÓGNITO): 02 FEBRERO"
1857;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES INCÓGNITO): 03 MARZO"
1858;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES INCÓGNITO): 04 ABRIL"
1859;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES INCÓGNITO): 05 MAYO"
1860;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES INCÓGNITO): 06 JUNIO"
1861;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES INCÓGNITO): 07 JULIO"
1862;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES INCÓGNITO): 08 AGOSTO"
1863;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES INCÓGNITO): 09 SEPTIEMBRE"
1864;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES INCÓGNITO): 10 OCTUBRE"
1865;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES INCÓGNITO): 11 NOVIEMBRE"
1866;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES INCÓGNITO): 12 DICIEMBRE"
1867;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES INCÓGNITO): CIERRE DE PRESUPUESTO"
1868;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES NORMALES)"
1869;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES NORMALES): 01 ENERO"
1870;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES NORMALES): 02 FEBRERO"
1871;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES NORMALES): 03 MARZO"
1872;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES NORMALES): 04 ABRIL"
1873;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES NORMALES): 05 MAYO"
1874;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES NORMALES): 06 JUNIO"
1875;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES NORMALES): 07 JULIO"
1876;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES NORMALES): 08 AGOSTO"
1877;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES NORMALES): 09 SEPTIEMBRE"
1878;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES NORMALES): 10 OCTUBRE"
1879;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES NORMALES): 11 NOVIEMBRE"
1880;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES NORMALES): 12 DICIEMBRE"
1881;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS LINGUALES NORMALES): CIERRE DE PRESUPUESTO"
1882;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS VESTIBULARES)"
1883;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS VESTIBULARES): 01 ENERO"
1884;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS VESTIBULARES): 02 FEBRERO"
1885;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS VESTIBULARES): 03 MARZO"
1886;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS VESTIBULARES): 04 ABRIL"
1887;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS VESTIBULARES): 05 MAYO"
1888;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS VESTIBULARES): 06 JUNIO"
1889;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS VESTIBULARES): 07 JULIO"
1890;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS VESTIBULARES): 08 AGOSTO"
1891;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS VESTIBULARES): 09 SEPTIEMBRE"
1892;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS VESTIBULARES): 10 OCTUBRE"
1893;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS VESTIBULARES): 11 NOVIEMBRE"
1894;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS VESTIBULARES): 12 DICIEMBRE"
1895;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON BRACKETS VESTIBULARES): CIERRE DE PRESUPUESTO"
1909;46;"MENSUALIDAD (TRATAMIENTO ACTIVO CON INVISALIGN): CIERRE DE PRESUPUESTO"
286;36;"AP. FIJA AUXILIAR (ARCO LINGUAL): CEMENTADO"
287;36;"AP. FIJA AUXILIAR (ARCO LINGUAL): INSTALACIÓN"
288;36;"AP. FIJA AUXILIAR (ARCO LINGUAL): RECEMENTADO"
289;36;"AP. FIJA AUXILIAR (ARCO LINGUAL): REINSTALACIÓN"
290;36;"AP. FIJA AUXILIAR (ARCO LINGUAL): REPOSICIÓN"
291;36;"AP. FIJA AUXILIAR (ARCO LINGUAL): RETIRADA"
292;36;"AP. FIJA AUXILIAR (BARRA TRANSPALATINA): CEMENTADO"
293;36;"AP. FIJA AUXILIAR (BARRA TRANSPALATINA): INSTALACIÓN"
294;36;"AP. FIJA AUXILIAR (BARRA TRANSPALATINA): RECEMENTADO"
295;36;"AP. FIJA AUXILIAR (BARRA TRANSPALATINA): REINSTALACIÓN"
296;36;"AP. FIJA AUXILIAR (BARRA TRANSPALATINA): REPOSICIÓN"
